EPOCH                         BX_(SC)       BY_(SC)       BZ_(SC)     BTOT_(SC)
dd-mm-yyyy hh:mm:ss.ms             nT            nT            nT            nT
12-08-1978 08:21:59.022       2.02230       2.91400       33.8350       34.0206
12-08-1978 08:22:03.023       2.17140       2.75580       33.9400       34.1207
12-08-1978 08:22:07.023       2.44800       2.94550       34.1260       34.3403
12-08-1978 08:22:11.023       2.79940       3.48350       34.4800       34.7680
12-08-1978 08:22:15.023       3.11380       4.01360       34.5590       34.9307
12-08-1978 08:22:19.023       3.33920       4.62640       34.1940       34.6666
12-08-1978 08:22:23.023       3.45300       4.89450       33.4230       33.9550
12-08-1978 08:22:27.023       3.54560       4.50880       32.4910       32.9938
12-08-1978 08:22:31.023       3.78800       3.67960       31.1330       31.5779
12-08-1978 08:22:35.024       4.07710       2.70610       29.4520       29.8555
12-08-1978 08:22:39.024       4.28520       1.97550       27.6350       28.0353
12-08-1978 08:22:43.024       4.25690       1.54580       25.9980       26.3893
12-08-1978 08:22:47.024       4.25920       1.57260       24.5270       24.9440
12-08-1978 08:22:51.024       4.34780       2.19230       23.3840       23.8858
12-08-1978 08:22:55.024       4.52540       3.01130       22.5370       23.1830
12-08-1978 08:22:59.024       4.45460       3.60370       22.0980       22.8292
12-08-1978 08:23:03.024       4.28490       3.75180       21.8760       22.6048
12-08-1978 08:23:07.024       3.94560       3.37650       21.6800       22.2932
12-08-1978 08:23:11.024       3.65460       2.73940       21.2630       21.7478
12-08-1978 08:23:15.024       3.29130       2.27700       20.6680       21.0518
12-08-1978 08:23:19.024       3.05360       2.20550       20.0100       20.3616
12-08-1978 08:23:23.024       2.85540       2.28370       19.5750       19.9135
12-08-1978 08:23:27.024       2.79040       2.14310       19.4270       19.7432
12-08-1978 08:23:31.024       2.73050       2.00250       19.5120       19.8035
12-08-1978 08:23:35.024       2.72740       2.01710       19.6530       19.9437
12-08-1978 08:23:39.025       2.65890       2.11380       19.7170       20.0075
12-08-1978 08:23:43.025       2.55030       2.26320       19.7410       20.0328
12-08-1978 08:23:47.025       2.29450       2.43940       19.9040       20.1833
12-08-1978 08:23:51.025       1.93210       2.53400       20.3020       20.5506
12-08-1978 08:23:55.025       1.44210       2.49810       21.0600       21.2566
12-08-1978 08:23:59.025      0.933370       1.69150       22.1210       22.2048
12-08-1978 08:24:03.025      0.577270      0.621700       23.2020       23.2176
12-08-1978 08:24:07.025      0.508060     -0.479940       24.1650       24.1751
12-08-1978 08:24:11.026      0.816880      -1.30890       24.4450       24.4935
12-08-1978 08:24:15.026       1.68020      -1.94710       24.0400       24.1771
12-08-1978 08:24:19.026       2.48780      -2.25560       23.4510       23.6904
12-08-1978 08:24:23.026       3.25180      -1.84120       22.8890       23.1925
12-08-1978 08:24:27.026       3.70780     -0.904270       22.3810       22.7036
12-08-1978 08:24:31.026       4.15110     0.0872560       21.7660       22.1582
12-08-1978 08:24:35.026       4.67910       1.14050       20.9190       21.4662
12-08-1978 08:24:39.026       4.61010       2.28810       20.0950       20.7441
12-08-1978 08:24:43.027       4.37580       3.02220       19.4620       20.1753
12-08-1978 08:24:47.027       3.74920       3.43270       19.6570       20.3037
12-08-1978 08:24:51.027       3.49610       3.16210       20.4810       21.0168
12-08-1978 08:24:55.027       3.57250       2.65440       21.2680       21.7286
12-08-1978 08:24:59.027       3.94630       2.12580       21.5930       22.0531
12-08-1978 08:25:03.027       4.49720       1.95040       21.5800       22.1299
12-08-1978 08:25:07.027       4.99840       2.19000       21.2360       21.9263
12-08-1978 08:25:11.027       5.44500       2.58850       20.5630       21.4285
12-08-1978 08:25:15.027       5.68270       3.08470       19.7920       20.8212
12-08-1978 08:25:19.027       5.73570       3.97380       18.9900       20.2318
12-08-1978 08:25:23.027       5.51600       4.97310       18.3390       19.7853
12-08-1978 08:25:27.027       5.13420       6.07700       17.6120       19.3258
12-08-1978 08:25:31.027       4.65680       7.22660       16.7000       18.7832
12-08-1978 08:25:35.027       4.20280       8.57260       15.6300       18.3154
12-08-1978 08:25:39.027       3.94980       9.98080       14.9930       18.4394
12-08-1978 08:25:43.027       3.67470       10.9770       15.2190       19.1206
12-08-1978 08:25:47.028       3.52450       11.6770       16.7080       20.6863
12-08-1978 08:25:51.028       3.24930       11.8490       18.5460       22.2470
12-08-1978 08:25:55.028       3.06630       11.8090       20.2680       23.6570
12-08-1978 08:25:59.028       2.99300       11.7730       21.4590       24.6589
12-08-1978 08:26:03.028       3.04360       12.0920       22.5650       25.7812
12-08-1978 08:26:07.028       3.15260       12.7520       23.7650       27.1544
12-08-1978 08:26:11.028       3.04920       13.2130       24.7590       28.2291
12-08-1978 08:26:15.028       2.71890       13.3390       25.5010       28.9069
12-08-1978 08:26:19.029       2.22920       13.1760       25.8470       29.0974
12-08-1978 08:26:23.029       1.88270       12.9500       25.9890       29.0973
12-08-1978 08:26:27.029       1.54940       12.6030       25.9480       28.8882
12-08-1978 08:26:31.029       1.42710       12.1140       25.8240       28.5598
12-08-1978 08:26:35.029       1.44020       11.7130       25.5920       28.1816
12-08-1978 08:26:39.029       1.63010       11.5190       25.2470       27.7986
12-08-1978 08:26:43.029       1.73260       11.4540       24.8000       27.3720
12-08-1978 08:26:47.029       1.68410       11.1770       24.1970       26.7070
12-08-1978 08:26:51.030       1.70250       10.6280       23.5990       25.9380
12-08-1978 08:26:55.030       1.70770       9.96900       23.0660       25.1860
12-08-1978 08:26:59.030       1.70190       9.27160       22.7590       24.6337
12-08-1978 08:27:03.030       1.61650       8.56980       22.4010       24.0389
12-08-1978 08:27:07.030       1.63860       7.85970       21.9390       23.3618
12-08-1978 08:27:11.030       1.70880       7.40810       21.4100       22.7195
12-08-1978 08:27:15.030       1.76140       7.25740       20.9710       22.2613
12-08-1978 08:27:19.030       1.77630       7.22400       20.6130       21.9144
12-08-1978 08:27:23.030       1.79080       7.07970       20.2110       21.4903
12-08-1978 08:27:27.030       1.83590       6.87130       19.7320       20.9745
12-08-1978 08:27:31.030       1.85050       6.73910       19.2880       20.5154
12-08-1978 08:27:35.030       1.75690       6.72340       19.0100       20.2407
12-08-1978 08:27:39.030       1.55230       6.74970       18.9040       20.1331
12-08-1978 08:27:43.030       1.31780       6.73420       18.9120       20.1182
12-08-1978 08:27:47.030       1.10270       6.66190       19.0370       20.1990
12-08-1978 08:27:51.030      0.866610       6.58780       19.2970       20.4087
12-08-1978 08:27:55.031      0.535120       6.35210       19.6640       20.6716
12-08-1978 08:27:59.031      0.153010       5.79550       19.8830       20.7109
12-08-1978 08:28:03.031    -0.0696570       4.91530       19.6150       20.2217
12-08-1978 08:28:07.031     -0.161450       3.90720       18.8860       19.2867
12-08-1978 08:28:11.031     -0.254500       2.92850       18.0270       18.2649
12-08-1978 08:28:15.031     -0.537610       2.08400       17.5610       17.6919
12-08-1978 08:28:19.031     -0.774220       1.32100       17.5110       17.5775
12-08-1978 08:28:23.031     -0.872290      0.739610       17.7550       17.7920
12-08-1978 08:28:27.032     -0.893260      0.472580       18.2060       18.2338
12-08-1978 08:28:31.032     -0.992960      0.412580       18.9750       19.0054
12-08-1978 08:28:35.032      -1.05090      0.292920       19.8610       19.8913
12-08-1978 08:28:39.032      -1.04900     -0.190750       20.5960       20.6237
12-08-1978 08:28:43.032     -0.870830      -1.01240       21.0970       21.1387
12-08-1978 08:28:47.032     -0.410120      -2.02320       21.5090       21.6076
12-08-1978 08:28:51.032      0.625360      -3.14000       22.1450       22.3749
12-08-1978 08:28:55.032       2.21290      -3.86050       22.8390       23.2687
12-08-1978 08:28:59.032       3.81830      -4.14040       23.6630       24.3238
12-08-1978 08:29:03.032       5.15990      -3.88920       24.2350       25.0814
12-08-1978 08:29:07.032       6.08340      -3.47610       24.5690       25.5488
12-08-1978 08:29:11.032       6.46000      -3.02570       24.4080       25.4292
12-08-1978 08:29:15.032       6.40310      -2.97300       23.9910       25.0084
12-08-1978 08:29:19.032       6.04020      -3.32260       23.6650       24.6483
12-08-1978 08:29:23.032       5.73260      -4.07140       23.7920       24.8096
12-08-1978 08:29:27.032       5.59350      -4.41270       24.1700       25.1980
12-08-1978 08:29:31.033       5.50490      -4.43990       24.2660       25.2759
12-08-1978 08:29:35.033       5.58590      -4.16880       24.0510       25.0407
12-08-1978 08:29:39.033       5.62700      -4.32220       23.6740       24.7144
12-08-1978 08:29:43.033       5.56670      -4.44770       23.4220       24.4815
12-08-1978 08:29:47.033       5.39740      -4.32560       23.0200       24.0369
12-08-1978 08:29:51.033       5.12470      -3.86180       22.5590       23.4536
12-08-1978 08:29:55.033       4.57350      -2.89730       22.1290       22.7814
12-08-1978 08:29:59.033       3.80550      -2.12610       21.8400       22.2709
12-08-1978 08:30:03.034       3.48480      -2.02850       22.3190       22.6803
12-08-1978 08:30:07.034       3.85400      -2.59850       24.3790       24.8182
12-08-1978 08:30:11.034       3.92070      -3.05870       26.9340       27.3887
12-08-1978 08:30:15.034       2.92880      -2.81110       28.7790       29.0639
12-08-1978 08:30:19.034       1.65510      -2.24630       28.0450       28.1835
12-08-1978 08:30:23.034      0.608450      -1.38600       25.8560       25.9007
12-08-1978 08:30:27.034      0.833070     -0.348440       23.3750       23.3922
12-08-1978 08:30:31.034       1.32960      0.864190       21.2790       21.3381
12-08-1978 08:30:35.035       2.18990       2.04100       19.9810       20.2037
12-08-1978 08:30:39.035       2.51310       2.76290       19.0710       19.4329
12-08-1978 08:30:43.035       2.47040       3.34710       18.7910       19.2462
12-08-1978 08:30:47.035       2.52180       3.39830       18.7380       19.2098
12-08-1978 08:30:51.035       2.46620       3.22390       18.3320       18.7764
12-08-1978 08:30:55.035       1.79760       3.35980       18.0960       18.4929
12-08-1978 08:30:59.035     0.0143610       5.03290       17.9400       18.6324
12-08-1978 08:31:03.035      -1.99350       7.47990       18.4930       20.0477
12-08-1978 08:31:07.035      -2.23820       8.80890       20.0230       21.9895
12-08-1978 08:31:11.035     -0.585060       8.39350       21.9130       23.4727
12-08-1978 08:31:15.035       1.44300       7.66720       23.1680       24.4465
12-08-1978 08:31:19.035       2.30630       7.63360       22.9380       24.2849
12-08-1978 08:31:23.035       2.25550       8.06300       22.3360       23.8537
12-08-1978 08:31:27.035       2.20360       8.31010       22.1700       23.7789
12-08-1978 08:31:31.035       2.34100       8.26620       22.3370       23.9325
12-08-1978 08:31:35.035       2.56290       7.96770       22.3140       23.8321
12-08-1978 08:31:39.036       2.61880       7.51870       22.2610       23.6416
12-08-1978 08:31:43.036       2.85120       7.46780       22.1510       23.5487
12-08-1978 08:31:47.036       3.07370       7.58360       22.3450       23.7962
12-08-1978 08:31:51.036       3.38760       7.87440       22.5700       24.1427
12-08-1978 08:31:55.036       3.37550       7.86120       22.6990       24.2577
12-08-1978 08:31:59.036       3.31040       7.88740       22.3520       23.9331
12-08-1978 08:32:03.036       3.17370       7.76380       21.5590       23.1329
12-08-1978 08:32:07.036       3.06290       7.25850       20.8380       22.2779
12-08-1978 08:32:11.037       2.89100       6.45890       20.2510       21.4521
12-08-1978 08:32:15.037       2.70210       5.77440       19.5960       20.6066
12-08-1978 08:32:19.037       2.51670       5.46270       18.9090       19.8427
12-08-1978 08:32:23.037       2.36110       5.37500       18.3460       19.2622
12-08-1978 08:32:27.037       2.17890       5.36850       18.0510       18.9577
12-08-1978 08:32:31.037       2.04450       5.40420       17.8950       18.8046
12-08-1978 08:32:35.037       1.98590       5.44110       17.7700       18.6906
12-08-1978 08:32:39.037       1.99650       5.38680       17.6530       18.5644
12-08-1978 08:32:43.037       1.90230       5.25970       17.4580       18.3322
12-08-1978 08:32:47.037       1.60990       5.05510       17.1440       17.9458
12-08-1978 08:32:51.037       1.27490       4.87640       16.7930       17.5330
12-08-1978 08:32:55.037       1.03930       4.50980       16.5150       17.1509
12-08-1978 08:32:59.037      0.957510       3.91330       16.4310       16.9177
12-08-1978 08:33:03.037       1.00260       3.06450       16.5170       16.8288
12-08-1978 08:33:07.037       1.06270       2.22800       16.7590       16.9399
12-08-1978 08:33:11.037       1.25670       1.65480       17.1190       17.2444
12-08-1978 08:33:15.038       1.54140       1.48160       17.5480       17.6774
12-08-1978 08:33:19.038       1.78500       1.40560       18.0390       18.1810
12-08-1978 08:33:23.038       1.89970       1.43820       18.7180       18.8690
12-08-1978 08:33:27.038       2.11870       1.49650       19.5800       19.7513
12-08-1978 08:33:31.038       2.53020       1.71230       20.3690       20.5965
12-08-1978 08:33:35.038       2.96690       1.93790       21.0720       21.3676
12-08-1978 08:33:39.038       3.05590       2.21390       21.7540       22.0792
12-08-1978 08:33:43.038       3.05920       2.61280       22.6840       23.0378
12-08-1978 08:33:47.039       3.12190       2.92250       23.6140       23.9978
12-08-1978 08:33:51.039       3.33700       3.09060       24.5170       24.9351
12-08-1978 08:33:55.039       3.55410       3.19450       25.1900       25.6397
12-08-1978 08:33:59.039       3.63480       3.33890       25.7410       26.2101
12-08-1978 08:34:03.039       3.73200       3.47610       26.1070       26.6010
12-08-1978 08:34:07.039       3.54120       3.34570       26.2830       26.7311
12-08-1978 08:34:11.039       3.26670       3.07850       26.6060       26.9818
12-08-1978 08:34:15.039       2.98760       2.96000       26.8330       27.1606
12-08-1978 08:34:19.040       2.88760       3.10130       26.8870       27.2191
12-08-1978 08:34:23.040       2.85850       3.42980       26.4200       26.7948
12-08-1978 08:34:27.040       2.81600       3.70970       25.7740       26.1913
12-08-1978 08:34:31.040       2.87940       4.01870       24.9430       25.4282
12-08-1978 08:34:35.040       3.02270       4.30450       24.0100       24.5792
12-08-1978 08:34:39.040       3.14300       4.50080       22.9270       23.5754
12-08-1978 08:34:43.040       3.10860       4.50520       22.0100       22.6800
12-08-1978 08:34:47.040       2.92630       4.34480       21.4950       22.1241
12-08-1978 08:34:51.040       2.53180       4.16390       21.1750       21.7281
12-08-1978 08:34:55.040       2.06890       3.88950       20.8220       21.2828
12-08-1978 08:34:59.040       1.20370       3.61910       20.7280       21.0758
12-08-1978 08:35:03.040      0.417010       3.31350       20.9790       21.2430
12-08-1978 08:35:07.040     -0.262120       2.75130       22.1760       22.3471
12-08-1978 08:35:11.040     -0.440970       2.09060       24.0570       24.1519
12-08-1978 08:35:15.040     -0.941180       1.19220       27.0870       27.1299
12-08-1978 08:35:19.040      -2.14110      0.416950       29.8490       29.9291
12-08-1978 08:35:23.041      -3.07780     0.0122610       31.3830       31.5339
12-08-1978 08:35:27.041      -3.03890     -0.792490       30.5220       30.6829
12-08-1978 08:35:31.041      -2.10700      -1.05060       30.1690       30.2604
12-08-1978 08:35:35.041      -1.07210      -1.54000       29.3890       29.4487
12-08-1978 08:35:39.041     -0.123700     -0.983640       29.3980       29.4146
12-08-1978 08:35:43.041       1.03940     -0.360660       28.4030       28.4241
12-08-1978 08:35:47.041       2.40520      0.658370       27.6530       27.7650
12-08-1978 08:35:51.041       3.67340       1.72240       26.8420       27.1470
12-08-1978 08:35:55.042       4.44820       2.84850       25.8220       26.3568
12-08-1978 08:35:59.042       4.52020       3.95490       25.1400       25.8476
12-08-1978 08:36:03.042       4.00510       4.90600       25.0790       25.8667
12-08-1978 08:36:07.042       3.45120       5.45460       25.6280       26.4280
12-08-1978 08:36:11.042       2.96670       5.68780       26.4960       27.2616
12-08-1978 08:36:15.042       2.66000       5.78490       27.2110       27.9465
12-08-1978 08:36:19.042       2.34490       5.83100       27.6850       28.3891
12-08-1978 08:36:23.042       1.99770       5.74690       27.6050       28.2671
12-08-1978 08:36:27.043       1.75360       5.63620       27.1770       27.8108
12-08-1978 08:36:31.043       2.00890       5.81280       26.4300       27.1363
12-08-1978 08:36:35.043       2.35370       6.42570       25.3150       26.2234
12-08-1978 08:36:39.043       2.33790       7.20740       23.6410       24.8260
12-08-1978 08:36:43.043       1.60630       7.89640       21.7780       23.2206
12-08-1978 08:36:47.043      0.633870       8.30910       20.3770       22.0153
12-08-1978 08:36:51.043     -0.180040       8.46710       19.7570       21.4953
12-08-1978 08:36:55.043     -0.759320       8.54850       19.7340       21.5194
12-08-1978 08:36:59.043      -1.14790       8.65250       20.0750       21.8908
12-08-1978 08:37:03.043      -1.53100       8.64000       20.5780       22.3706
12-08-1978 08:37:07.043      -1.86990       8.58240       21.2910       23.0313
12-08-1978 08:37:11.043      -2.00730       8.45660       22.5200       24.1390
12-08-1978 08:37:15.043      -1.85660       8.27210       23.8840       25.3444
12-08-1978 08:37:19.043      -1.52010       8.03250       24.7270       26.0438
12-08-1978 08:37:23.043      -1.15770       7.84520       25.0700       26.2943
12-08-1978 08:37:27.043     -0.893430       7.67110       25.2440       26.3991
12-08-1978 08:37:31.044     -0.823380       7.39160       25.5320       26.5934
12-08-1978 08:37:35.044      -1.00940       6.86940       25.4580       26.3878
12-08-1978 08:37:39.044      -1.34500       6.36810       25.2450       26.0706
12-08-1978 08:37:43.044      -1.63300       5.93210       24.9080       25.6566
12-08-1978 08:37:47.044      -1.81460       5.54450       24.4630       25.1491
12-08-1978 08:37:51.044      -1.74320       4.96020       23.6840       24.2610
12-08-1978 08:37:55.044      -1.34620       4.23860       22.8370       23.2664
12-08-1978 08:37:59.044     -0.736550       3.61180       22.1720       22.4766
12-08-1978 08:38:03.045    -0.0111610       3.25970       21.6840       21.9278
12-08-1978 08:38:07.045      0.701590       2.88750       21.3130       21.5191
12-08-1978 08:38:11.045       1.34340       2.59000       21.2140       21.4134
12-08-1978 08:38:15.045       1.99280       2.46050       21.4490       21.6812
12-08-1978 08:38:19.045       2.55300       2.62650       21.7760       22.0816
12-08-1978 08:38:23.045       2.96910       2.77660       21.9040       22.2780
12-08-1978 08:38:27.045       3.30360       3.10070       21.5710       22.0420
12-08-1978 08:38:31.045       3.53390       3.57220       21.0050       21.5975
12-08-1978 08:38:35.045       3.48410       4.22110       20.3990       21.1209
12-08-1978 08:38:39.045       3.23260       4.63250       19.8300       20.6188
12-08-1978 08:38:43.045       3.16040       4.85310       19.2470       20.0994
12-08-1978 08:38:47.045       3.55440       4.97590       18.5140       19.4973
12-08-1978 08:38:51.045       4.01410       5.18110       17.9310       19.0913
12-08-1978 08:38:55.045       4.34350       5.53630       17.6380       18.9896
12-08-1978 08:38:59.045       4.79220       5.92580       17.4710       19.0608
12-08-1978 08:39:03.045       5.25900       6.24320       17.2460       19.0802
12-08-1978 08:39:07.046       5.48300       6.10860       16.8670       18.7580
12-08-1978 08:39:11.046       5.54890       6.38480       16.9840       18.9737
12-08-1978 08:39:15.046       5.65430       7.13930       16.7070       19.0284
12-08-1978 08:39:19.046       5.49150       7.73820       16.9110       19.3914
12-08-1978 08:39:23.046       4.97040       7.79450       17.2000       19.5265
12-08-1978 08:39:27.046       4.24320       7.44110       18.0640       19.9920
12-08-1978 08:39:31.046       3.86520       7.44970       18.7810       20.5710
12-08-1978 08:39:35.046       3.73330       7.60790       19.1870       20.9748
12-08-1978 08:39:39.047       3.69860       7.59480       19.4650       21.2187
12-08-1978 08:39:43.047       3.52590       7.51820       19.5080       21.2019
12-08-1978 08:39:47.047       3.04850       7.10190       19.6090       21.0767
12-08-1978 08:39:51.047       2.40200       6.56020       19.8010       20.9976
12-08-1978 08:39:55.047       1.66700       5.98700       20.0210       20.9635
12-08-1978 08:39:59.047       1.09570       5.62820       20.2730       21.0686
12-08-1978 08:40:03.047      0.625220       5.68940       20.7010       21.4779
12-08-1978 08:40:07.047      0.529010       5.99330       20.9970       21.8416
12-08-1978 08:40:11.048      0.567750       6.34260       20.9570       21.9030
12-08-1978 08:40:15.048      0.710600       6.56770       20.6830       21.7124
12-08-1978 08:40:19.048      0.889650       6.69910       20.6350       21.7135
12-08-1978 08:40:23.048       1.09030       6.66730       20.7190       21.7925
12-08-1978 08:40:27.048       1.23340       6.46040       20.9130       21.9227
12-08-1978 08:40:31.048       1.25110       6.27070       21.0740       22.0223
12-08-1978 08:40:35.048       1.15310       6.18320       21.1240       22.0410
12-08-1978 08:40:39.048       1.02560       6.18180       21.0840       21.9955
12-08-1978 08:40:43.048      0.956120       6.21800       21.0490       21.9692
12-08-1978 08:40:47.048      0.954730       6.23960       21.1070       22.0305
12-08-1978 08:40:51.048       1.02180       6.18390       21.2400       22.1452
12-08-1978 08:40:55.048       1.13990       6.07470       21.2520       22.1325
12-08-1978 08:40:59.048       1.29020       5.92290       21.1480       22.0000
12-08-1978 08:41:03.048       1.47390       5.84560       20.9590       21.8086
12-08-1978 08:41:07.048       1.64330       5.84270       20.9630       21.8237
12-08-1978 08:41:11.048       1.87160       6.05240       21.1190       22.0484
12-08-1978 08:41:15.049       1.95760       6.25720       21.2780       22.2653
12-08-1978 08:41:19.049       1.89480       6.39590       21.2100       22.2340
12-08-1978 08:41:23.049       1.68750       6.35870       21.1050       22.1070
12-08-1978 08:41:27.049       1.57980       6.22710       21.1100       22.0658
12-08-1978 08:41:31.049       1.65460       6.03070       21.3390       22.2366
12-08-1978 08:41:35.049       1.71540       5.85100       21.7020       22.5424
12-08-1978 08:41:39.049       1.69180       5.76510       22.1910       22.9897
12-08-1978 08:41:43.049       1.56540       5.75070       22.7230       23.4914
12-08-1978 08:41:47.050       1.40220       5.76800       23.2470       23.9932
12-08-1978 08:41:51.050       1.26580       5.80750       23.6710       24.4060
12-08-1978 08:41:55.050       1.08470       5.90490       23.9830       24.7227
12-08-1978 08:41:59.050      0.873210       5.96320       24.1870       24.9265
12-08-1978 08:42:03.050      0.725020       5.96340       24.3490       25.0794
12-08-1978 08:42:07.050      0.623440       5.85820       24.4920       25.1906
12-08-1978 08:42:11.050      0.490840       5.65110       24.6260       25.2712
12-08-1978 08:42:15.050      0.208930       5.46460       24.6810       25.2798
12-08-1978 08:42:19.051    -0.0731530       5.35960       24.5650       25.1428
12-08-1978 08:42:23.051     -0.125060       5.28230       24.1870       24.7578
12-08-1978 08:42:27.051     0.0730110       4.99700       23.4270       23.9539
12-08-1978 08:42:31.051      0.363680       4.54960       22.2780       22.7410
12-08-1978 08:42:35.051      0.738550       4.18690       20.9940       21.4199
12-08-1978 08:42:39.051       1.15620       4.12510       20.0870       20.5391
12-08-1978 08:42:43.051       1.59560       4.22710       19.6740       20.1861
12-08-1978 08:42:47.051       1.92140       4.28790       19.6010       20.1561
12-08-1978 08:42:51.051       2.15900       4.28200       19.6020       20.1799
12-08-1978 08:42:55.051       2.25690       4.21860       19.5820       20.1575
12-08-1978 08:42:59.051       2.33410       4.21770       19.5360       20.1220
12-08-1978 08:43:03.051       2.38530       4.16550       19.5100       20.0914
12-08-1978 08:43:07.051       2.50880       4.15590       19.6110       20.2025
12-08-1978 08:43:11.051       2.58120       4.15570       19.8130       20.4083
12-08-1978 08:43:15.051       2.68850       4.29760       20.0580       20.6889
12-08-1978 08:43:19.051       2.80300       4.59250       20.3420       21.0419
12-08-1978 08:43:23.052       2.92970       5.01970       20.6090       21.4128
12-08-1978 08:43:27.052       3.04950       5.54180       20.8970       21.8331
12-08-1978 08:43:31.052       3.18500       6.02180       21.1340       22.2046
12-08-1978 08:43:35.052       3.39480       6.52350       21.4180       22.6452
12-08-1978 08:43:39.052       3.54090       6.80190       21.7350       23.0485
12-08-1978 08:43:43.052       3.57290       6.96400       22.1410       23.4837
12-08-1978 08:43:47.052       3.53530       6.93460       22.6100       23.9126
12-08-1978 08:43:51.052       3.47320       6.85120       23.0070       24.2552
12-08-1978 08:43:55.053       3.47200       6.75520       23.3120       24.5182
12-08-1978 08:43:59.053       3.54440       6.63190       23.5230       24.6959
12-08-1978 08:44:03.053       3.75790       6.52770       23.7150       24.8822
12-08-1978 08:44:07.053       4.07340       6.40460       23.8080       24.9883
12-08-1978 08:44:11.053       4.48280       6.29300       23.7880       25.0118
12-08-1978 08:44:15.053       4.95180       6.21860       23.6930       24.9906
12-08-1978 08:44:19.053       5.46830       6.17330       23.4810       24.8870
12-08-1978 08:44:23.053       5.90370       6.11830       23.2840       24.7880
12-08-1978 08:44:27.053       6.22650       6.07930       23.1910       24.7701
12-08-1978 08:44:31.053       6.39940       6.02270       23.3100       24.9117
12-08-1978 08:44:35.053       6.52590       5.92020       23.5250       25.1213
12-08-1978 08:44:39.053       6.64600       5.76410       23.7390       25.3170
12-08-1978 08:44:43.053       6.81530       5.59730       24.0120       25.5806
12-08-1978 08:44:47.053       6.97170       5.44400       24.3410       25.8985
12-08-1978 08:44:51.053       7.08350       5.29170       24.6700       26.2069
12-08-1978 08:44:55.053       7.12300       5.14800       24.9170       26.4213
12-08-1978 08:44:59.054       7.14450       4.97520       25.0490       26.5191
12-08-1978 08:45:03.054       7.14560       4.83010       25.1260       26.5655
12-08-1978 08:45:07.054       7.13610       4.73050       25.1390       26.5566
12-08-1978 08:46:03.055       5.55040       5.55000       23.8150       25.0752
12-08-1978 08:46:07.055       5.36700       5.81080       23.7890       25.0699
12-08-1978 08:46:11.055       5.13700       6.11980       23.8040       25.1094
12-08-1978 08:46:15.055       4.94750       6.42510       23.8370       25.1788
12-08-1978 08:46:19.056       4.74440       6.69200       23.7020       25.0817
12-08-1978 08:46:23.056       4.53990       6.91310       23.5040       24.9162
12-08-1978 08:46:27.056       4.31010       7.02000       23.2440       24.6602
12-08-1978 08:46:31.056       4.19570       7.02880       23.2640       24.6617
12-08-1978 08:46:35.056       4.09140       6.99860       23.2630       24.6349
12-08-1978 08:46:39.056       4.02950       6.97270       23.3240       24.6751
12-08-1978 08:46:43.056       3.89220       6.92200       23.1340       24.4588
12-08-1978 08:46:47.056       3.75810       6.71590       22.7870       24.0515
12-08-1978 08:46:51.057       3.50840       6.40060       22.1650       23.3355
12-08-1978 08:46:55.057       3.19760       6.10550       21.5740       22.6481
12-08-1978 08:46:59.057       2.93810       5.84120       21.1450       22.1326
12-08-1978 08:47:03.057       2.87200       5.68720       20.9640       21.9111
12-08-1978 08:47:07.057       3.00770       5.60480       20.9610       21.9049
12-08-1978 08:47:11.057       3.30930       5.63570       21.1720       22.1581
12-08-1978 08:47:15.057       3.63300       5.66210       21.6840       22.7033
12-08-1978 08:47:19.057       3.91910       5.65790       22.4120       23.4452
12-08-1978 08:47:23.057       4.04240       5.60890       23.2800       24.2846
12-08-1978 08:47:27.057       3.95200       5.59710       24.1200       25.0743
12-08-1978 08:47:31.057       3.89420       5.58650       24.9400       25.8528
12-08-1978 08:47:35.057       3.70080       5.46520       25.5080       26.3477
12-08-1978 08:47:39.057       3.52640       5.34550       25.8940       26.6742
12-08-1978 08:47:43.057       3.40920       5.26530       26.3340       27.0710
12-08-1978 08:47:47.057       3.45210       5.08960       26.8810       27.5760
12-08-1978 08:47:51.057       3.20430       4.71990       27.2530       27.8440
12-08-1978 08:47:55.058       2.66560       4.43110       27.6030       28.0828
12-08-1978 08:47:59.058       1.77550       4.21850       28.2330       28.6013
12-08-1978 08:48:03.058       1.66190       4.44580       29.4020       29.7828
12-08-1978 08:48:07.058       1.87320       4.71150       29.8340       30.2621
12-08-1978 08:48:11.058       2.47360       5.25330       29.3740       29.9424
12-08-1978 08:48:15.058       2.90290       5.52780       28.2870       28.9677
12-08-1978 08:48:19.058       3.35190       5.38830       27.2530       27.9825
12-08-1978 08:48:23.058       3.74450       4.79370       26.4440       27.1348
12-08-1978 08:48:27.059       3.83120       4.31370       25.7640       26.4017
12-08-1978 08:48:31.059       3.60850       4.19870       25.4230       26.0193
12-08-1978 08:48:35.059       3.51290       4.47100       25.3400       25.9700
12-08-1978 08:48:39.059       3.52400       4.61950       25.2130       25.8738
12-08-1978 08:48:43.059       4.13210       4.92550       25.0530       25.8647
12-08-1978 08:48:47.059       4.77070       5.25890       24.9300       25.9215
12-08-1978 08:48:51.059       5.47920       5.80470       24.9730       26.2175
12-08-1978 08:48:55.059       5.94800       6.02000       25.2130       26.5958
12-08-1978 08:48:59.060       6.33990       6.27380       25.3810       26.9028
12-08-1978 08:49:03.060       6.60890       6.33200       25.5030       27.0953
12-08-1978 08:49:07.060       6.47840       6.54130       25.4200       27.0359
